Pavia University,,,,,,
Variant,RMSE,PSNR,SSIM,UIQI,ERGAS,SAM
Gaussian PSF,,,,,,
"4x, 4 bands",0.017011749768029043,35.35132926595293,0.9652351766856309,0.9927441149697388,2.087546463076742,2.778531626531765
"8x, 4 bands",0.017674925031366657,35.02614020347878,0.9641211216780128,0.9914849594082625,2.128110023697661,2.8804444522507024
"16x, 4 bands",0.018581518601000074,34.59403430244697,0.9626764265355308,0.9907043913628969,2.227351086982942,3.040902671327227
"32x, 4 bands",0.02443192369112732,32.215342451705936,0.9532040586675494,0.9867347223979804,2.7302212164148547,4.027879947432879
"8x, 1 band",0.07910822780000656,22.027113758547813,0.7485329343164767,0.9558084924975456,5.9066610813711025,7.316805143656663
"8x, 3 bands",0.020072659932459463,33.928732084526516,0.957446758974013,0.9891573616914737,2.5010589638016842,3.1283365632227946
"8x, 8 bands",0.015569324926128255,36.11601519674836,0.9711850154322929,0.9934253892233061,1.9050104732869555,2.576947984688948
"8x, 16 bands",0.015398831212052703,36.205406019747855,0.9743817739394769,0.9949049026998178,1.7976374291467918,2.414218514269982
Kolmogorov PSF,,,,,,
"4x, 4 bands",0.017101859564055067,35.30331781973916,0.9656740373823537,0.9936457415401065,2.085832532514622,2.7704993240678304
"8x, 4 bands",0.01749659441691059,35.11085401277729,0.965083529933474,0.9925174947031862,2.0912107160239657,2.8155217966424386
"16x, 4 bands",0.01859094920775986,34.59455356096455,0.9620445855479112,0.9890415399927523,2.2378205403460196,3.080873578680376
"32x, 4 bands",0.024353810562312745,32.25285072456539,0.9499722176565875,0.9831736063522613,2.7753273299484715,4.238056394138396
"8x, 1 band",0.07752472552477359,22.20236357332378,0.7569737503415617,0.9568399734661723,5.850124349730902,7.146458945096076
"8x, 3 bands",0.020217327782234548,33.86633459562243,0.9574897367353314,0.9891627782079486,2.4967380819713143,3.1178921367647874
"8x, 8 bands",0.015704114895123387,36.042161393546955,0.9718430293164755,0.9936097492351404,1.8928582387161683,2.534154715104702
"8x, 16 bands",0.014938248288393368,36.4672950947793,0.9752538581909351,0.9948519835916602,1.7410695319190452,2.366153832750368
Airy PSF,,,,,,
"4x, 4 bands",0.01643108786187821,35.64369665159626,0.966489954707112,0.9948093497525734,2.0556463827184044,2.6263626957866975
"8x, 4 bands",0.01690736096969794,35.40308737479228,0.9657665404679161,0.9936318130630271,2.0852255023850685,2.7342852342015993
"16x, 4 bands",0.018644744557770723,34.56353639704084,0.9624900722299122,0.9906459938798043,2.24159309703117,3.042674038199787
"32x, 4 bands",0.02446581936152115,32.20586069840939,0.9497226553570518,0.9844829369469414,2.7164192949169963,3.919784946741434
"8x, 1 band",0.07648402214604241,22.32036355308232,0.7668252981622341,0.9586039219681949,5.814427136890052,7.134494588104329
"8x, 3 bands",0.019178331884731843,34.31718972889148,0.9595365295374565,0.9916052773576352,2.4332624643409106,2.9836703818375745
"8x, 8 bands",0.01476411314545789,36.56799176350879,0.9729789268188718,0.9950637455374857,1.8375271455456053,2.4382484004305565
"8x, 16 bands",0.014476785195581217,36.73316090907206,0.9759322648136454,0.9959353395849537,1.7219351602895936,2.270143144247968
Moffat PSF,,,,,,
"4x, 4 bands",0.01659620674458494,35.55860187910373,0.9663457590809869,0.9946897591437158,2.053957814625329,2.6615339011440318
"8x, 4 bands",0.017218572991436153,35.24650626903003,0.9652732049195849,0.9931628739487945,2.1014052565223005,2.775620898728282
"16x, 4 bands",0.019290027938609802,34.27406490564568,0.9619890848447603,0.9893206974024168,2.2234053299155296,3.071698713634345
"32x, 4 bands",0.02333553659842656,32.61028793468535,0.9540009642505033,0.9874188100450363,2.6217064125519096,3.7194379960252117
"8x, 1 band",0.07662128345465168,22.30470400857601,0.7656308339353199,0.9582303317110034,5.807664941121005,7.198757276684041
"8x, 3 bands",0.019452795354827444,34.19441197657695,0.9591717049595191,0.9914538581361733,2.4579087381394733,3.024429962596449
"8x, 8 bands",0.01510147165068816,36.375915304152585,0.9722661726928039,0.9943951757262721,1.87034215488051,2.4884575479061435
"8x, 16 bands",0.014651671091666658,36.62997354977328,0.9757129996470941,0.9959464576355144,1.7455640160290355,2.282844094453018
Sinc PSF,,,,,,
"4x, 4 bands",0.015806141387736027,35.978858337718606,0.9664113628082388,0.9950227255296193,1.9988463634178868,2.563799016763027
"8x, 4 bands",0.016698013901768022,35.50626014173287,0.9662394287846928,0.9948341851834012,2.058559747457144,2.662695033302934
"16x, 4 bands",0.018482904297985808,34.64242822580819,0.96244945801703,0.9898686377614924,2.226833586499305,2.9915551949041195
"32x, 4 bands",0.02349266863358633,32.55744176855829,0.9549462860820197,0.9882747866960476,2.644964588085509,4.02599951097701
"8x, 1 band",0.07631151151380812,22.340549877971686,0.7724309809642074,0.9579847908897963,5.902274293282764,7.230870264840502
"8x, 3 bands",0.01892667257593878,34.42723537667625,0.9600816425087971,0.9928704925828908,2.412555142352323,2.908478323368785
"8x, 8 bands",0.014638161616541946,36.636764688073626,0.9730846861794822,0.99579629262734,1.833386161270339,2.3907431540926485
"8x, 16 bands",0.014119824870773129,36.94403067584949,0.976148889309889,0.9962784168961606,1.7105615997205406,2.1906613000935873
Lorentzian_Squared PSF,,,,,,
"4x, 4 bands",0.017213172026088748,35.24850364748503,0.9654492595760035,0.9930838798606464,2.096051447145851,2.7894195883990003
"8x, 4 bands",0.017339481702069174,35.18910475099449,0.9651118828658607,0.9921855348351996,2.1212185801360026,2.8393350377402764
"16x, 4 bands",0.01858984783790261,34.596109610788915,0.9617228638945795,0.9886829090977086,2.2560608020508623,3.10833947688029
"32x, 4 bands",0.02429615167006185,32.26152791817655,0.951545135144619,0.9863676339281178,2.7463296940735575,3.8169991374692045
"8x, 1 band",0.077134544965974,22.24650528701051,0.7578860423924856,0.9577413241399076,5.825696717845868,7.150301780277855
"8x, 3 bands",0.01992341662521678,33.990645214178656,0.9582118788353716,0.9900662692384038,2.4729379598717856,3.0812823228135193
"8x, 8 bands",0.015470050085533036,36.17158193221854,0.9712206727067838,0.9933500573343235,1.8954397734800006,2.551244275294897
"8x, 16 bands",0.015121611555343618,36.36178096573366,0.9740480500388327,0.994752822466308,1.7819543751636,2.3957136108177135
Hermite PSF,,,,,,
"4x, 4 bands",0.0175942277655978,35.06016914647215,0.9652009657705484,0.9927594497944757,2.1289659538039927,2.8252193846033875
"8x, 4 bands",0.01791506592550539,34.9108196933343,0.9635198495457303,0.9905772168653236,2.193013260444459,2.9444283837349126
"16x, 4 bands",0.018679094978968195,34.549737723002885,0.9632827552255055,0.9902171218593061,2.2140972226751945,3.027693085472422
"32x, 4 bands",0.02429322042264395,32.268126713226835,0.9528994548639302,0.9871652550590347,2.6665685341838703,4.013683399243007
"8x, 1 band",0.08057201831228591,21.867705759898822,0.7414568533385729,0.954279208029239,5.99380895239753,7.587061214962081
"8x, 3 bands",0.020280290643896033,33.83888106293281,0.9575770259517145,0.9892264189098411,2.4948747634971897,3.1476397450343088
"8x, 8 bands",0.016031614857499384,35.866580448262205,0.9708414293804669,0.9926015612773919,1.9284761236254482,2.602313386275671
"8x, 16 bands",0.015725166862458295,36.029773367709794,0.9737314443096438,0.9938842916528756,1.8396129188259513,2.4683859698130033
Parabolic PSF,,,,,,
"4x, 4 bands",0.01643457519526408,35.64288760389629,0.9664810282936587,0.9947836208250851,2.0483037998114755,2.6363509936741947
"8x, 4 bands",0.017090878572613512,35.31284247998108,0.9652815384429162,0.9927723154528387,2.0897266487860477,2.7790705711459616
"16x, 4 bands",0.018624022603686452,34.5786102841174,0.9612418304442389,0.9887755395897962,2.2397799500408078,3.0651351152853743
"32x, 4 bands",0.022676951326759096,32.86016293649349,0.9556044000570216,0.9887704887399651,2.6056955840511753,3.683935953379955
"8x, 1 band",0.07589806037787729,22.38716953112967,0.7702333100488347,0.9582200809157893,5.786719784209849,7.1908743846081995
"8x, 3 bands",0.019257191803217312,34.28089218502902,0.959282714161369,0.9917326019850923,2.4514469277725692,2.9771040087242535
"8x, 8 bands",0.01511872635747002,36.365777603237184,0.9723710320410804,0.9943834231999893,1.865352314704783,2.4946416438693553
"8x, 16 bands",0.014846340816492514,36.51922877243856,0.975442654087264,0.995167221234539,1.756963541990543,2.32873015907081
Gabor PSF,,,,,,
"4x, 4 bands",0.017631597389600694,35.04667248439667,0.9642352581185689,0.9914462072289043,2.1182027608070078,2.859972027430647
"8x, 4 bands",0.018300836346780612,34.729102816552746,0.9631934868208019,0.9899698292244891,2.198593056113497,2.946446918078063
"16x, 4 bands",0.01858733421763605,34.59478047107697,0.9622759496238478,0.9896267207905031,2.229154260092302,3.027452961634414
"32x, 4 bands",0.024201757753347115,32.29656726400009,0.9535863849066804,0.9879157826892707,2.681300965843097,3.8957034072752617
"8x, 1 band",0.0798325275960794,21.948185049571777,0.741223546115721,0.9549269294822903,5.963311221241885,7.5402829568839564
"8x, 3 bands",0.020187537331741053,33.882229662884825,0.9561304599524251,0.9876109870655814,2.519858921896121,3.23271551411893
"8x, 8 bands",0.016020438955653346,35.875058243687945,0.9701306439578876,0.9920585831845539,1.9399179192770826,2.631336354162936
"8x, 16 bands",0.015566958755234317,36.11531234620071,0.9737125234716125,0.9942920544829333,1.8177604270874517,2.46431987282273
Delta PSF,,,,,,
"4x, 4 bands",0.01619623752691295,35.76796925960845,0.96663926685687,0.99496102834742,2.023208405465956,2.5928119528099485
"8x, 4 bands",0.016738500762550065,35.488028593746755,0.9661056374357081,0.9943327446602789,2.048166896492601,2.6948897702860237
"16x, 4 bands",0.01878212607073892,34.50882657869801,0.9603904796806608,0.9876480194742955,2.2884332154099383,3.1501225187976085
"32x, 4 bands",0.024242725660039814,32.28401628188158,0.9528671227567118,0.9855135306878141,2.656163813886469,3.9199428948659905
"8x, 1 band",0.07532859795936857,22.45275977105496,0.7707279945464517,0.958675821364389,5.801747642141082,7.161833700917774
"8x, 3 bands",0.019029034917185404,34.380708194843116,0.9600256703997595,0.9928529341080087,2.4127938955005,2.9381704363513
"8x, 8 bands",0.014926414931580428,36.47385970341925,0.9728481165115523,0.9951198469895871,1.8372179332713932,2.4552542908034187
"8x, 16 bands",0.014603551888775934,36.657214957407106,0.9759238771424497,0.9960569076764888,1.7204081806838503,2.2781760870421377
